Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
15;34.01807271;1780.758728;42.19903705;11.35570112;-2.135798723;35.20496557;2024.430278;44.99366931;10.03645174;1.608889374;15;0.3;60;200;8;50;1
15;42.01148153;3784.482562;61.51814823;12.71131751;7.676092976;25.43315629;1100.248866;33.16999949;7.325056873;3.93747381;15;0.3;60;200;8;50;5
15;36.93092478;2999.172393;54.76470025;11.03354308;8.830524342;33.51830665;1826.150613;42.73348352;9.597827266;6.916552108;15;0.3;60;200;8;50;10
15;46.00522695;3971.225069;63.01765681;14.01872995;13.99302847;27.33163552;1211.02877;34.79983865;8.593862898;6.444811922;15;0.3;60;200;8;50;30
15;19.93912537;568.9157806;23.85195549;7.948522645;-0.155977162;33.23867883;2247.543104;47.40825987;8.658403865;0.95764999;15;0.3;60;200;8;50;1
15;16.62161428;461.0805884;21.47278716;6.758206269;-1.872087113;34.92395337;2733.630334;52.28413081;9.043725538;0.370244714;15;0.3;60;200;8;50;5
15;29.86965581;1087.302964;32.97427731;11.63246446;1.444612877;35.26369782;2695.455271;51.91777413;9.643956893;2.115889178;15;0.3;60;200;8;50;10
15;28.60209264;1165.508322;34.13954191;10.62480693;7.284317332;37.48241376;2604.917154;51.03838903;9.459433493;3.557104093;15;0.3;60;200;8;50;30
16;46.51090546;4379.853765;66.18046362;9.069879079;9.040596274;27.86629251;1425.089353;37.75035567;9.464570495;-2.452818519;1;0.6;80;300;80;10;1
16;56.12082113;5384.577353;73.37967943;11.11966078;11.11966078;26.42825978;1328.823044;36.45302517;8.967947081;-1.152059031;1;0.6;80;300;80;10;5
16;56.17941182;5383.762826;73.37412914;11.13372902;11.13372902;26.41601961;1226.404272;35.02005528;9.104678919;-2.380958648;1;0.6;80;300;80;10;10
16;54.51760661;5231.015108;72.32575688;10.77119181;10.77119181;26.56847116;1164.249533;34.12110099;9.111381506;-3.509899564;1;0.6;80;300;80;10;30
16;28.28390849;928.050734;30.46392512;6.818123884;4.669566399;31.76089765;1769.853373;42.0696253;10.56312016;-0.084179471;1;0.6;80;300;80;10;1
16;37.82524048;1649.219224;40.6105802;9.080982929;7.299872448;33.08258905;1915.894357;43.7709305;11.13747503;-1.33414313;1;0.6;80;300;80;10;5
